custid,총구매액,구매건수,평균구매가격,구매브랜드종류,내점일수,주말방문비율,가을_구매건수,겨울_구매건수,봄_구매건수,여름_구매건수,아침_구매건수,점심_구매건수,주구매코너별여성비율등급,gender,pred_prob
104156,421800,6,70300,6,5,20.0,0.0,1.0,2.0,3.0,2.0,3.0,1,0,0.19718263
101578,1658000,18,92111,13,10,40.0,2.0,9.0,7.0,0.0,2.0,13.0,1,0,0.19702509
102601,728573,14,52041,12,10,40.0,5.0,4.0,0.0,5.0,1.0,5.0,1,0,0.19695176
103889,334900,4,83725,4,3,33.3,0.0,3.0,1.0,0.0,0.0,1.0,3,0,0.1966449
100392,6010274,76,79083,46,34,35.3,15.0,23.0,24.0,14.0,1.0,57.0,1,0,0.19661786
102181,25000,1,25000,1,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0.19654825
104970,2992143,58,51589,27,38,68.4,15.0,13.0,13.0,17.0,1.0,35.0,1,0,0.1965131
102293,1613797,15,107586,15,12,8.3,2.0,2.0,6.0,5.0,1.0,5.0,3,0,0.19641335
100543,1417429,27,52497,14,15,33.3,8.0,5.0,6.0,8.0,6.0,12.0,1,0,0.19636402
104516,4767084,43,110862,25,26,42.3,5.0,13.0,17.0,8.0,3.0,32.0,1,0,0.19623852
100210,3085410,33,93497,23,17,23.5,5.0,7.0,7.0,14.0,4.0,25.0,5,0,0.19613567
102533,1517900,10,151790,6,6,50.0,3.0,2.0,0.0,5.0,0.0,7.0,1,0,0.19609803
100190,267657,4,66914,4,1,100.0,0.0,0.0,0.0,4.0,0.0,4.0,1,0,0.19603272
100129,1413500,9,157056,7,5,20.0,0.0,3.0,1.0,5.0,0.0,7.0,1,0,0.19582322
103303,1503700,8,187962,2,7,14.3,2.0,2.0,3.0,1.0,5.0,3.0,1,0,0.19578606
100094,189300,5,37860,4,4,0.0,1.0,2.0,2.0,0.0,0.0,3.0,1,0,0.19567947
100657,6298949,93,67731,60,61,19.7,21.0,16.0,24.0,32.0,2.0,81.0,1,0,0.19562814
102072,4170962,51,81784,28,20,25.0,0.0,4.0,25.0,22.0,3.0,41.0,1,0,0.1953612
101133,947300,13,72869,10,10,30.0,1.0,3.0,5.0,4.0,0.0,9.0,3,0,0.19527316
102479,2591100,19,136374,13,13,84.6,8.0,4.0,2.0,5.0,2.0,10.0,1,0,0.19518267
104775,1657860,21,78946,16,8,37.5,12.0,9.0,0.0,0.0,4.0,14.0,1,0,0.19506976
100171,1610120,22,73187,16,10,70.0,8.0,8.0,6.0,0.0,3.0,13.0,3,0,0.1950527
102366,499600,8,62450,8,3,100.0,4.0,4.0,0.0,0.0,0.0,8.0,1,0,0.19504979
100419,463100,5,92620,5,5,40.0,2.0,1.0,2.0,0.0,0.0,1.0,5,0,0.19504729
103137,2442306,50,48846,23,34,14.7,13.0,23.0,9.0,5.0,12.0,36.0,1,0,0.19463536
104520,593000,8,74125,2,7,0.0,2.0,1.0,4.0,1.0,0.0,8.0,1,0,0.19459237
101392,485860,10,48586,7,6,83.3,1.0,0.0,7.0,2.0,6.0,4.0,1,0,0.19456914
100571,14096200,44,320368,29,16,56.2,8.0,8.0,15.0,13.0,3.0,40.0,1,0,0.19451818
103593,3382700,24,140946,20,11,54.5,12.0,3.0,6.0,3.0,0.0,19.0,1,0,0.19439213
100111,2306767,14,164769,12,7,28.6,2.0,5.0,5.0,2.0,0.0,14.0,1,0,0.19413833
103407,781620,7,111660,6,5,40.0,0.0,0.0,3.0,4.0,1.0,4.0,1,0,0.19406626
104721,1609472,20,80474,15,10,0.0,12.0,6.0,2.0,0.0,9.0,10.0,1,0,0.19400027
101715,3646480,19,191920,11,8,25.0,4.0,1.0,14.0,0.0,3.0,16.0,1,0,0.19390893
101707,6169593,78,79097,27,65,21.5,17.0,23.0,20.0,18.0,14.0,13.0,1,0,0.19388689
102007,2482673,22,112849,19,8,62.5,1.0,1.0,7.0,13.0,0.0,16.0,5,0,0.19388136
104311,600000,10,60000,9,4,25.0,6.0,0.0,3.0,1.0,0.0,8.0,1,0,0.19385818
104199,142000,1,142000,1,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0.19384712
104082,2104277,46,45745,22,23,30.4,8.0,15.0,12.0,11.0,1.0,43.0,1,0,0.19377044
102808,740970,13,56998,10,7,42.9,0.0,7.0,3.0,3.0,0.0,5.0,5,0,0.19371729
101237,3277168,7,468167,5,4,50.0,4.0,1.0,2.0,0.0,1.0,6.0,1,0,0.19369881
101669,1212971,13,93305,10,10,30.0,0.0,6.0,3.0,4.0,4.0,9.0,1,0,0.1936759
101510,3375200,24,140633,12,8,25.0,5.0,10.0,7.0,2.0,0.0,17.0,5,0,0.19361985
102615,2000000,20,100000,16,14,35.7,1.0,12.0,4.0,3.0,2.0,11.0,1,0,0.19358596
100996,1612000,11,146545,10,8,75.0,4.0,2.0,1.0,4.0,0.0,5.0,1,0,0.1935535
102779,795000,7,113571,6,5,40.0,2.0,0.0,4.0,1.0,1.0,5.0,1,0,0.19337912
101695,432000,4,108000,4,3,33.3,1.0,0.0,2.0,1.0,0.0,0.0,5,0,0.19329707
100645,9718495,105,92557,50,58,37.9,22.0,22.0,25.0,36.0,48.0,54.0,1,0,0.19302127
102721,1116000,5,223200,3,2,100.0,4.0,0.0,1.0,0.0,1.0,0.0,1,0,0.19287232
102114,7794731,46,169451,28,16,18.8,0.0,26.0,9.0,11.0,8.0,36.0,1,0,0.1927877
100255,9249371,51,181360,29,25,20.0,7.0,26.0,8.0,10.0,3.0,26.0,1,0,0.19277869
101928,1400120,17,82360,13,9,44.4,4.0,1.0,8.0,4.0,0.0,10.0,1,0,0.192728
104333,970000,6,161667,5,5,80.0,0.0,1.0,5.0,0.0,0.0,6.0,1,0,0.19269794
103415,1177700,16,73606,12,11,45.5,3.0,3.0,5.0,5.0,1.0,11.0,1,0,0.19254214
102299,999800,11,90891,8,3,66.7,11.0,0.0,0.0,0.0,0.0,2.0,1,0,0.19247672
101314,526000,6,87667,4,5,40.0,2.0,2.0,0.0,2.0,0.0,6.0,1,0,0.19242938
100531,490012,9,54446,6,6,66.7,3.0,0.0,4.0,2.0,3.0,4.0,1,0,0.19242078
104029,4498160,14,321297,12,7,28.6,0.0,4.0,10.0,0.0,2.0,10.0,1,0,0.19237992
104603,1185700,12,98808,10,11,54.5,4.0,2.0,4.0,2.0,0.0,6.0,1,0,0.1922683
100532,411500,10,41150,8,7,57.1,4.0,0.0,2.0,4.0,1.0,6.0,5,0,0.19214216
100659,1938400,9,215378,7,6,66.7,2.0,3.0,1.0,3.0,1.0,5.0,1,0,0.19204956
103243,1182000,16,73875,13,11,54.5,1.0,11.0,1.0,3.0,0.0,9.0,5,0,0.19193953
101483,439800,6,73300,6,4,50.0,0.0,2.0,2.0,2.0,0.0,3.0,1,0,0.19153371
100271,420738,8,52592,4,7,42.9,2.0,2.0,2.0,2.0,1.0,4.0,1,0,0.1912806
100393,885000,16,55312,10,8,25.0,4.0,2.0,0.0,10.0,8.0,7.0,1,0,0.19119531
103284,4580375,25,183215,17,14,28.6,2.0,8.0,6.0,9.0,0.0,15.0,1,0,0.19115289
101151,259694,5,51939,4,4,25.0,1.0,0.0,2.0,2.0,0.0,5.0,1,0,0.19098656
100470,1658871,26,63803,16,8,12.5,0.0,5.0,2.0,19.0,3.0,20.0,1,0,0.19079508
102597,3136916,42,74688,10,34,32.4,6.0,12.0,14.0,10.0,1.0,40.0,1,0,0.19077912
104522,344500,6,57417,6,4,25.0,0.0,5.0,0.0,1.0,1.0,5.0,1,0,0.19054912
101166,1340561,15,89371,12,9,44.4,5.0,4.0,4.0,2.0,1.0,10.0,1,0,0.1905284
104832,1128300,16,70519,12,12,41.7,5.0,6.0,4.0,1.0,5.0,8.0,3,0,0.1903884
100249,4205620,32,131426,23,14,14.3,9.0,3.0,4.0,16.0,3.0,24.0,1,0,0.1903468
102773,2004901,42,47736,19,26,34.6,11.0,12.0,12.0,7.0,0.0,35.0,1,0,0.1902992
104794,5146945,63,81698,30,28,17.9,27.0,10.0,4.0,22.0,1.0,42.0,1,0,0.19026153
100001,3439000,25,137560,19,16,31.2,5.0,4.0,7.0,9.0,13.0,11.0,1,0,0.1902569
100893,1720400,20,86020,8,10,30.0,7.0,4.0,0.0,9.0,0.0,18.0,1,0,0.19008891
102584,7545717,85,88773,55,36,25.0,22.0,16.0,23.0,24.0,43.0,30.0,1,0,0.18997458
103604,1614450,12,134538,10,3,100.0,0.0,0.0,12.0,0.0,1.0,11.0,1,0,0.18990982
104967,93000,1,93000,1,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0,0.1898475
103893,588944,8,73618,6,5,20.0,0.0,0.0,1.0,7.0,0.0,8.0,1,0,0.18975252
103879,4761829,46,103518,18,26,73.1,4.0,7.0,23.0,12.0,21.0,19.0,1,0,0.18974373
103896,4459730,48,92911,18,24,29.2,11.0,8.0,19.0,10.0,0.0,33.0,1,0,0.18964386
101506,1037490,5,207498,5,5,40.0,2.0,0.0,2.0,1.0,1.0,3.0,5,0,0.18939987
102431,970800,6,161800,6,5,20.0,3.0,2.0,1.0,0.0,2.0,1.0,1,0,0.18923894
100443,3025481,55,55009,35,31,35.5,10.0,18.0,12.0,15.0,4.0,28.0,3,0,0.1890961
103966,954500,10,95450,7,5,20.0,8.0,2.0,0.0,0.0,0.0,5.0,1,0,0.18885998
104919,818800,7,116971,4,4,50.0,4.0,0.0,0.0,3.0,0.0,7.0,1,0,0.1886985
101018,685070,14,48934,8,9,55.6,3.0,3.0,6.0,2.0,0.0,9.0,1,0,0.18836983
103922,531900,7,75986,5,5,20.0,3.0,4.0,0.0,0.0,0.0,3.0,5,0,0.18836035
100886,2897511,26,111443,21,10,50.0,7.0,4.0,12.0,3.0,2.0,14.0,1,0,0.18820697
101568,6363000,64,99422,33,28,64.3,16.0,14.0,15.0,19.0,18.0,46.0,1,0,0.18788779
104827,670800,11,60982,8,6,50.0,1.0,0.0,0.0,10.0,4.0,3.0,1,0,0.18779291
101570,1181200,18,65622,11,12,33.3,7.0,2.0,0.0,9.0,5.0,13.0,1,0,0.18738906
104487,1464480,14,104606,12,8,37.5,0.0,8.0,6.0,0.0,3.0,7.0,3,0,0.18727623
104727,3075620,27,113912,13,16,56.2,1.0,11.0,7.0,8.0,2.0,19.0,1,0,0.18718915
103417,934603,12,77884,10,10,30.0,3.0,1.0,2.0,6.0,0.0,8.0,1,0,0.18718775
101022,9312751,127,73329,57,66,33.3,41.0,47.0,14.0,25.0,50.0,75.0,1,0,0.18713628
104980,142000,2,71000,2,2,50.0,1.0,0.0,0.0,1.0,1.0,1.0,5,0,0.18663318
104168,4458005,43,103675,29,10,70.0,7.0,1.0,15.0,20.0,3.0,35.0,1,0,0.18648142
103528,602000,9,66889,4,7,42.9,1.0,3.0,4.0,1.0,0.0,6.0,1,0,0.18636207
102690,141416,6,23569,3,6,0.0,1.0,0.0,4.0,1.0,3.0,3.0,1,0,0.18604645
101362,2652000,32,82875,20,20,25.0,1.0,15.0,5.0,11.0,0.0,10.0,1,0,0.1859838
104362,4717819,28,168494,19,18,5.6,10.0,4.0,8.0,6.0,6.0,17.0,1,0,0.18582523
101455,1580032,16,98752,9,10,20.0,3.0,3.0,10.0,0.0,0.0,16.0,1,0,0.18582194
103815,436000,3,145333,3,1,100.0,0.0,3.0,0.0,0.0,0.0,3.0,1,0,0.18580996
100904,2339747,34,68816,24,21,19.0,11.0,8.0,7.0,8.0,4.0,20.0,1,0,0.18561606
101535,2374600,16,148412,12,8,25.0,13.0,1.0,1.0,1.0,2.0,11.0,1,0,0.18531023
103009,2305366,28,82334,13,15,80.0,10.0,9.0,3.0,6.0,4.0,23.0,1,0,0.18529326
104033,1661000,25,66440,19,15,13.3,8.0,4.0,6.0,7.0,1.0,16.0,1,0,0.18523026
103335,450400,10,45040,9,6,33.3,1.0,0.0,1.0,8.0,5.0,4.0,3,0,0.18442297
101803,914800,7,130686,7,4,25.0,0.0,0.0,5.0,2.0,0.0,6.0,1,0,0.18441902
102594,520480,19,27394,3,10,20.0,8.0,3.0,2.0,6.0,0.0,9.0,1,0,0.18417372
104329,335500,4,83875,4,2,100.0,0.0,0.0,3.0,1.0,3.0,1.0,1,0,0.18405358
100974,3701094,38,97397,25,18,33.3,7.0,14.0,7.0,10.0,1.0,37.0,5,0,0.18404855
102418,5488000,31,177032,21,17,29.4,5.0,6.0,20.0,0.0,0.0,25.0,5,0,0.18396106
101081,1302800,17,76635,13,10,20.0,5.0,2.0,10.0,0.0,3.0,8.0,3,0,0.18371382
101445,461000,8,57625,6,3,66.7,0.0,0.0,8.0,0.0,1.0,7.0,1,0,0.18352045
100829,2774352,19,146019,13,5,20.0,0.0,7.0,12.0,0.0,2.0,9.0,1,0,0.18347548
103740,60000,1,60000,1,1,100.0,0.0,0.0,1.0,0.0,0.0,1.0,1,0,0.1831325
104736,60000,1,60000,1,1,100.0,0.0,0.0,1.0,0.0,0.0,1.0,1,0,0.1831325
101956,2769000,15,184600,10,4,0.0,4.0,11.0,0.0,0.0,8.0,5.0,3,0,0.18293893
104290,333800,4,83450,3,3,33.3,0.0,2.0,2.0,0.0,0.0,3.0,1,0,0.18292464
104252,1614100,20,80705,12,10,30.0,13.0,4.0,3.0,0.0,3.0,14.0,1,0,0.18286036
102659,729700,10,72970,10,7,42.9,1.0,7.0,2.0,0.0,1.0,4.0,5,0,0.18285343
100920,933200,22,42418,15,12,25.0,8.0,6.0,4.0,4.0,5.0,10.0,1,0,0.18283437
103854,496589,18,27588,5,16,31.2,6.0,0.0,10.0,2.0,0.0,7.0,1,0,0.18259895
100194,505000,5,101000,3,4,50.0,0.0,0.0,5.0,0.0,0.0,3.0,1,0,0.18258935
100378,717450,9,79717,8,7,14.3,0.0,3.0,3.0,3.0,1.0,6.0,1,0,0.18250872
104047,2190800,22,99582,14,13,69.2,12.0,6.0,2.0,2.0,0.0,13.0,1,0,0.18210916
104203,688504,19,36237,13,13,46.2,6.0,2.0,11.0,0.0,0.0,14.0,1,0,0.18202822
104565,191000,3,63667,3,2,100.0,0.0,1.0,2.0,0.0,0.0,2.0,1,0,0.18197294
101538,1192242,10,119224,9,6,0.0,3.0,2.0,5.0,0.0,2.0,5.0,1,0,0.18189657
102635,692600,13,53277,10,12,50.0,4.0,4.0,1.0,4.0,2.0,9.0,3,0,0.18184862
100008,558610,9,62068,8,9,33.3,4.0,4.0,1.0,0.0,0.0,5.0,1,0,0.18183842
102096,626200,11,56927,8,6,66.7,1.0,8.0,1.0,1.0,2.0,5.0,1,0,0.1817854
103986,487500,15,32500,11,9,22.2,0.0,0.0,8.0,7.0,10.0,5.0,1,0,0.1817798
104046,3020700,21,143843,14,10,50.0,1.0,11.0,6.0,3.0,0.0,18.0,1,0,0.18153135
102546,849262,26,32664,16,13,30.8,8.0,2.0,3.0,13.0,3.0,22.0,1,0,0.18148519
103711,4300000,30,143333,26,15,40.0,16.0,7.0,4.0,3.0,7.0,14.0,1,0,0.18147701
104342,1820180,27,67414,19,17,11.8,7.0,3.0,4.0,13.0,2.0,18.0,1,0,0.181306
101621,9731546,75,129754,52,30,50.0,4.0,20.0,24.0,27.0,3.0,51.0,1,0,0.18127178
100042,542400,6,90400,6,6,16.7,2.0,3.0,1.0,0.0,0.0,0.0,3,0,0.18119483
104331,2581000,30,86033,15,20,15.0,15.0,1.0,2.0,12.0,8.0,22.0,1,0,0.18114902
100119,105400,4,26350,4,2,50.0,0.0,0.0,4.0,0.0,1.0,0.0,1,0,0.18112727
103885,617200,8,77150,7,5,40.0,6.0,1.0,1.0,0.0,0.0,4.0,3,0,0.18110374
102960,191000,2,95500,2,1,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1,0,0.18104482
100866,996064,10,99606,9,7,57.1,0.0,3.0,5.0,2.0,0.0,8.0,5,0,0.18102574
103453,9546505,85,112312,45,30,36.7,22.0,8.0,24.0,31.0,42.0,40.0,1,0,0.18091172
102046,1146200,22,52100,13,13,23.1,8.0,8.0,5.0,1.0,0.0,20.0,1,0,0.18076639
102827,1132938,16,70809,12,11,27.3,0.0,0.0,8.0,8.0,3.0,11.0,5,0,0.18075603
104015,3092889,48,64435,30,28,57.1,12.0,7.0,10.0,19.0,2.0,22.0,1,0,0.18054461
102469,399400,2,199700,2,1,100.0,2.0,0.0,0.0,0.0,0.0,2.0,5,0,0.18049283
103031,33810887,417,81081,86,118,39.0,159.0,158.0,100.0,0.0,48.0,275.0,1,0,0.18045405
101891,1130500,16,70656,8,7,14.3,0.0,1.0,2.0,13.0,3.0,13.0,5,0,0.18017516
101409,174000,2,87000,2,1,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1,0,0.18003887
100584,3372417,44,76646,33,22,63.6,7.0,7.0,13.0,17.0,2.0,24.0,1,0,0.17984024
104432,348400,9,38711,6,5,40.0,7.0,0.0,0.0,2.0,1.0,7.0,1,0,0.17984001
101186,1971200,19,103747,14,6,16.7,1.0,7.0,7.0,4.0,3.0,16.0,5,0,0.17967455
101514,14543118,237,61363,105,86,38.4,90.0,79.0,43.0,25.0,26.0,137.0,1,0,0.17964295
104265,30000,1,30000,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0.17946714
104573,371200,7,53029,4,5,60.0,0.0,4.0,1.0,2.0,1.0,2.0,1,0,0.17944483
102936,580500,12,48375,8,7,57.1,0.0,3.0,5.0,4.0,0.0,6.0,1,0,0.17918111
100601,2895100,40,72378,26,21,38.1,9.0,6.0,10.0,15.0,2.0,21.0,1,0,0.17898923
101500,2954000,25,118160,20,14,71.4,6.0,3.0,7.0,9.0,3.0,14.0,3,0,0.17897953
104064,353800,6,58967,6,4,25.0,1.0,1.0,0.0,4.0,0.0,5.0,5,0,0.17879868
100270,874600,11,79509,8,7,14.3,5.0,0.0,4.0,2.0,3.0,2.0,1,0,0.17874415
101310,3544200,22,161100,18,9,44.4,0.0,13.0,2.0,7.0,10.0,12.0,3,0,0.17874105
100643,7980417,47,169796,36,19,31.6,16.0,18.0,1.0,12.0,3.0,41.0,1,0,0.17855865
100587,424600,5,84920,4,4,100.0,0.0,4.0,1.0,0.0,0.0,2.0,1,0,0.17838693
102166,6913490,100,69135,52,61,27.9,29.0,43.0,19.0,9.0,13.0,29.0,3,0,0.1780246
101521,180000,2,90000,1,1,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1,0,0.17800838
102507,290000,4,72500,2,1,100.0,0.0,0.0,0.0,4.0,0.0,4.0,1,0,0.1779366
100910,921906,10,92191,7,9,33.3,4.0,2.0,2.0,2.0,1.0,6.0,1,0,0.17793253
100745,1040693,15,69380,7,8,50.0,8.0,0.0,6.0,1.0,3.0,9.0,1,0,0.17754938
104881,609300,9,67700,7,5,0.0,0.0,6.0,0.0,3.0,9.0,0.0,1,0,0.17746128
100541,2800461,27,103721,17,10,20.0,0.0,21.0,6.0,0.0,8.0,18.0,1,0,0.17744672
103975,8259403,70,117991,42,28,21.4,6.0,22.0,19.0,23.0,2.0,53.0,1,0,0.1773508
101828,2264100,23,98439,13,9,66.7,0.0,17.0,6.0,0.0,0.0,14.0,1,0,0.17734922
104480,9294500,19,489184,17,9,11.1,11.0,5.0,3.0,0.0,2.0,16.0,1,0,0.17725842
102041,806400,9,89600,8,4,50.0,0.0,5.0,4.0,0.0,0.0,9.0,1,0,0.17706653
102804,1768200,14,126300,10,10,60.0,7.0,3.0,3.0,1.0,0.0,13.0,1,0,0.1770486
101924,2091400,10,209140,10,9,66.7,3.0,7.0,0.0,0.0,0.0,6.0,3,0,0.17703158
100771,3160842,62,50981,38,33,36.4,22.0,10.0,19.0,11.0,5.0,49.0,1,0,0.17700776
104538,1499716,26,57681,8,15,13.3,5.0,3.0,7.0,11.0,0.0,24.0,1,0,0.17687114
104393,226146,4,56536,4,3,0.0,2.0,0.0,0.0,2.0,1.0,3.0,3,0,0.1766778
101726,400400,9,44489,9,9,33.3,1.0,1.0,4.0,3.0,0.0,3.0,1,0,0.17656142
103793,3143074,11,285734,3,8,62.5,0.0,5.0,4.0,2.0,1.0,3.0,1,0,0.17655654
102146,406500,10,40650,7,9,33.3,3.0,2.0,2.0,3.0,1.0,5.0,1,0,0.17650348
102927,3731486,60,62191,31,34,35.3,6.0,13.0,29.0,12.0,12.0,24.0,1,0,0.17617765
100128,2332400,40,58310,17,25,36.0,7.0,8.0,14.0,11.0,6.0,28.0,1,0,0.17616154
103325,179000,5,35800,5,4,75.0,0.0,0.0,1.0,4.0,0.0,4.0,1,0,0.17601961
103075,646000,7,92286,5,6,50.0,1.0,4.0,2.0,0.0,0.0,6.0,1,0,0.17588301
102945,3617000,20,180850,13,7,14.3,0.0,5.0,12.0,3.0,10.0,8.0,1,0,0.17566676
103682,125300,5,25060,4,5,20.0,2.0,0.0,1.0,2.0,2.0,2.0,3,0,0.17554821
100123,1063000,6,177167,4,2,100.0,0.0,0.0,6.0,0.0,0.0,4.0,1,0,0.17552789
103654,1475800,22,67082,14,12,33.3,2.0,4.0,5.0,11.0,0.0,0.0,1,0,0.17539051
102660,302784,6,50464,4,4,50.0,0.0,3.0,3.0,0.0,1.0,5.0,1,0,0.1750832
103156,1324600,11,120418,9,7,85.7,2.0,0.0,5.0,4.0,0.0,10.0,3,0,0.17495322
103676,2386700,14,170479,12,10,40.0,2.0,3.0,4.0,5.0,1.0,9.0,1,0,0.17486082
102136,3022715,23,131422,15,15,13.3,6.0,9.0,8.0,0.0,1.0,19.0,1,0,0.17460793
104059,1714390,23,74539,9,8,62.5,8.0,11.0,2.0,2.0,0.0,18.0,1,0,0.17460491
103968,2938200,42,69957,32,28,60.7,4.0,14.0,10.0,14.0,5.0,24.0,1,0,0.17446007
100306,1330800,20,66540,16,13,15.4,3.0,1.0,10.0,6.0,5.0,7.0,1,0,0.1743354
101571,183000,3,61000,3,1,0.0,0.0,0.0,0.0,3.0,3.0,0.0,1,0,0.17421775
104660,668354,11,60759,10,6,0.0,0.0,0.0,11.0,0.0,0.0,11.0,1,0,0.17408809
102192,3915300,38,103034,22,14,42.9,2.0,20.0,16.0,0.0,15.0,16.0,1,0,0.17399657
101302,298000,2,149000,2,2,0.0,0.0,1.0,1.0,0.0,0.0,2.0,5,0,0.17385246
101880,7724782,74,104389,31,47,21.3,24.0,17.0,16.0,17.0,8.0,55.0,1,0,0.17376581
101292,2189000,9,243222,9,5,0.0,0.0,3.0,1.0,5.0,2.0,5.0,2,0,0.17375869
100970,241000,4,60250,2,4,50.0,2.0,2.0,0.0,0.0,1.0,3.0,1,0,0.17364193
100550,6466376,90,71849,52,37,62.2,32.0,24.0,15.0,19.0,13.0,52.0,1,0,0.17356755
102740,3686700,35,105334,23,15,60.0,4.0,10.0,18.0,3.0,12.0,21.0,1,0,0.17350046
102263,6812112,71,95945,39,41,39.0,17.0,14.0,25.0,15.0,10.0,49.0,3,0,0.17345066
104377,140220,4,35055,4,3,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1,0,0.17343085
104425,698600,7,99800,4,5,40.0,3.0,0.0,3.0,1.0,0.0,6.0,1,0,0.17341626
102518,3766893,34,110791,14,21,23.8,6.0,8.0,12.0,8.0,0.0,22.0,1,0,0.17332825
104509,1087500,14,77679,10,14,50.0,2.0,6.0,5.0,1.0,2.0,6.0,1,0,0.17325488
102737,3657251,86,42526,34,60,45.0,29.0,16.0,19.0,22.0,8.0,50.0,1,0,0.17321596
102583,2318600,36,64406,16,15,46.7,7.0,0.0,12.0,17.0,3.0,28.0,1,0,0.17320898
103256,5037474,43,117151,17,25,20.0,8.0,2.0,31.0,2.0,5.0,21.0,1,0,0.17317791
104228,531500,16,33219,12,9,11.1,3.0,5.0,1.0,7.0,0.0,16.0,1,0,0.17315401
102047,3804878,31,122738,18,17,17.6,2.0,9.0,6.0,14.0,11.0,16.0,5,0,0.17312126
101348,1028133,15,68542,13,8,87.5,3.0,3.0,9.0,0.0,3.0,11.0,1,0,0.17304225
103034,238000,3,79333,3,2,0.0,2.0,1.0,0.0,0.0,2.0,1.0,3,0,0.17285527
103785,2141555,42,50989,14,15,40.0,16.0,8.0,5.0,13.0,3.0,33.0,1,0,0.17281239
104140,1112800,8,139100,8,4,75.0,0.0,3.0,2.0,3.0,0.0,7.0,1,0,0.17280652
103800,11720204,205,57172,69,60,15.0,51.0,80.0,19.0,55.0,18.0,151.0,1,0,0.17269173
102154,1568690,21,74700,13,9,22.2,5.0,2.0,8.0,6.0,0.0,9.0,1,0,0.17265846
103762,1242720,31,40088,24,18,11.1,1.0,4.0,16.0,10.0,5.0,24.0,1,0,0.1725493
101532,6531970,72,90722,47,29,44.8,17.0,6.0,29.0,20.0,5.0,54.0,1,0,0.17240112
101550,1684600,6,280767,4,2,0.0,0.0,3.0,3.0,0.0,3.0,3.0,1,0,0.17233521
103443,409298,9,45478,3,9,44.4,0.0,1.0,3.0,5.0,1.0,4.0,1,0,0.17222825
104145,192880,6,32147,3,2,50.0,0.0,6.0,0.0,0.0,0.0,5.0,1,0,0.1721096
101111,250000,3,83333,3,1,100.0,0.0,0.0,3.0,0.0,0.0,2.0,1,0,0.17210488
104189,309130,5,61826,5,3,0.0,0.0,1.0,2.0,2.0,0.0,3.0,1,0,0.17205927
101579,2471800,16,154488,12,8,50.0,1.0,9.0,6.0,0.0,3.0,11.0,1,0,0.17200059
102088,584800,11,53164,8,3,66.7,0.0,0.0,11.0,0.0,3.0,4.0,1,0,0.1718704
101269,3386024,29,116759,22,16,18.8,4.0,4.0,5.0,16.0,3.0,21.0,1,0,0.17186648
101106,2482395,28,88657,14,19,15.8,0.0,0.0,3.0,25.0,4.0,23.0,1,0,0.17177339
100468,1295000,17,76176,11,12,58.3,2.0,4.0,2.0,9.0,0.0,16.0,5,0,0.17175189
104069,3506890,55,63762,37,42,33.3,11.0,24.0,10.0,10.0,2.0,19.0,1,0,0.17168501
101349,2048460,12,170705,8,7,42.9,7.0,1.0,4.0,0.0,1.0,2.0,1,0,0.1715821
101208,4705877,41,114777,27,27,33.3,8.0,8.0,9.0,16.0,1.0,30.0,1,0,0.17145434
104363,3454755,41,84262,24,14,21.4,6.0,11.0,10.0,14.0,2.0,21.0,5,0,0.17125173
101806,2135000,10,213500,7,9,33.3,6.0,1.0,3.0,0.0,0.0,7.0,1,0,0.17119312
100074,163800,3,54600,3,3,33.3,0.0,0.0,3.0,0.0,0.0,3.0,1,0,0.1711694
104162,1630040,20,81502,14,12,16.7,0.0,6.0,8.0,6.0,1.0,18.0,1,0,0.17070618
104263,4991500,45,110922,29,23,39.1,8.0,22.0,9.0,6.0,5.0,34.0,1,0,0.17068076
103497,393000,2,196500,2,1,100.0,0.0,0.0,2.0,0.0,0.0,0.0,1,0,0.17062448
102691,4703500,41,114720,28,22,31.8,8.0,15.0,6.0,12.0,4.0,33.0,1,0,0.17040391
100079,263000,4,65750,3,4,75.0,2.0,2.0,0.0,0.0,0.0,2.0,1,0,0.17014946
100003,1303800,22,59264,14,12,41.7,6.0,7.0,3.0,6.0,3.0,18.0,1,0,0.16999844
103167,3466510,17,203912,12,8,62.5,0.0,5.0,10.0,2.0,2.0,15.0,1,0,0.16988981
102786,2921400,16,182588,6,10,30.0,11.0,2.0,2.0,1.0,0.0,15.0,5,0,0.16976161
100463,1347148,12,112262,9,9,22.2,0.0,2.0,10.0,0.0,1.0,6.0,1,0,0.16970351
103544,1319000,10,131900,9,7,71.4,3.0,3.0,1.0,3.0,0.0,7.0,1,0,0.16969112
100842,1193600,24,49733,16,12,58.3,3.0,1.0,12.0,8.0,0.0,21.0,3,0,0.16963026
101234,5337700,59,90469,40,21,61.9,21.0,19.0,13.0,6.0,3.0,40.0,3,0,0.16952649
103920,4789220,34,140859,23,20,40.0,0.0,15.0,8.0,11.0,15.0,17.0,1,0,0.16937327
